	gene	pvalue
0	COL11A1	0.012980025598278298
0	COL6A6	0.031715712644305616
0	CPED1	0.12410653949496181
0	CYYR1	0.5
0	DAG1	0.5
0	DIS3	0.23975006109347674
0	DOCK4	0.03681913506015133
0	EIF2AK3	0.5
0	F5	0.12410653949496181
0	FAM98B	0.5
0	FARSA	0.5
0	FBXO43	0.12410653949496181
0	FGD5	0.020613416668581838
0	FSHR	0.23975006109347674
0	GIGYF1	0.23975006109347674
0	GTF2IRD2	0.5
0	HERC2	0.02342708880193688
0	IKZF3	0.23975006109347674
0	INSM2	0.5
0	ITIH1	0.12410653949496181
0	KCNMB3	0.06680720126885807
0	KIAA0430	0.23975006109347674
0	MIER1	0.5
0	MST1	0.23975006109347674
0	NUDC	0.5
0	OR2T35	0.5
0	PCDHGA10	0.17288929307558015
0	POLQ	0.020613416668581838
0	POR	0.23975006109347674
0	PRKX	0.5
0	RNF112	0.23975006109347674
0	RXFP1	0.23975006109347674
0	SCN5A	0.03681913506015133
0	SEC14L5	0.5
0	SENP5	0.23975006109347674
0	SLC39A11	0.5
0	SNAPC1	0.5
0	TBC1D22B	0.23975006109347674
0	TEKT3	0.23975006109347674
0	TEX14	0.12410653949496181
0	TLL1	0.020613416668581838
0	TMEM116	0.5
0	TRDMT1	0.23975006109347674
0	TUB	0.5
0	TUBB8	0.23975006109347674
0	WDFY3	0.03681913506015133
0	WNT9A	0.5
0	ZNF57	0.5
0	ZNF772	0.5
0	ABCB8	0.5
0	ADAMTS13	0.23975006109347674
0	CNGB3	0.12410653949496181
0	COL7A1	0.06680720126885807
0	EVI5	0.5
0	FAM21A	0.12410653949496181
0	GRID2	0.06680720126885807
0	KCNE5	0.5
0	MCM2	0.23975006109347674
0	MMP13	0.17288929307558015
0	MYT1L	0.0012844157635113558
0	NBAS	0.03681913506015133
0	OR2G6	0.23975006109347674
0	PASK	0.12410653949496181
0	PRKG2	0.5
0	RNF135	0.5
0	SCEL	0.23975006109347674
0	SCIN	0.12410653949496181
0	SEMA5B	0.23975006109347674
0	SLC17A4	0.5
0	SLC43A1	0.23975006109347674
0	SLC6A15	0.06680720126885807
0	SUCO	0.23975006109347674
0	SYNPO	0.5
0	TIMM23	0.5
0	TLE4	0.1178399567145188
0	ZAN	0.05949536044656177
0	ZFYVE28	0.5
0	ABCB7	0.5
0	ADAMTS19	0.03681913506015133
0	ANKRD54	0.5
0	ARAP3	0.23975006109347674
0	BAG5	0.5
0	CCDC24	0.5
0	CCT7	0.23975006109347674
0	CD80	0.23975006109347674
0	CES1	0.12410653949496181
0	CHD4	0.03681913506015133
0	CYP2E1	0.5
0	CYTIP	0.23975006109347674
0	DCX	0.23975006109347674
0	DENND4A	0.12410653949496181
0	DNAAF1	0.23975006109347674
0	EPB41	0.5
0	FAM199X	0.5
0	GALNT18	0.5
0	GPRC5C	0.5
0	GRIK2	0.12410653949496181
0	H2AFY	0.12410653949496181
0	HFM1	0.23975006109347674
0	HOXB5	0.12410653949496181
0	IGSF9B	0.12410653949496181
0	KCNA10	0.5
0	ME2	0.23975006109347674
0	MYO3A	0.002213262928959916
0	NAGLU	0.23975006109347674
0	NGEF	0.23975006109347674
0	NTRK3	0.06680720126885807
0	NXNL1	0.5
0	OR2AG2	0.23975006109347674
0	OR5I1	0.5
0	OR5W2	0.12410653949496181
0	OTOGL	0.03681913506015133
0	OTOL1	0.5
0	PAH	0.5
0	PRSS8	0.5
0	PTP4A1	0.5
0	R3HDML	0.23975006109347674
0	RPS6KA3	0.03681913506015133
0	SFXN3	0.5
0	SHISA7	0.5
0	SIM1	0.5
0	SLC35D2	0.5
0	SRRM2	0.12410653949496181
0	STAT4	0.12410653949496181
0	STOML3	0.5
0	TIGD5	0.12410653949496181
0	TMED1	0.5
0	TRIM77	0.5
0	TRPM5	0.12410653949496181
0	VPS54	0.23975006109347674
0	WDR87	0.02342708880193688
0	ZC3H12C	0.23975006109347674
0	ZFPM2	0.17288929307558015
0	ADAM20	0.5
0	ADGB	0.17288929307558015
0	AGO1	0.23975006109347674
0	AKAP6	0.23975006109347674
0	ALDOC	0.5
0	ANXA5	0.5
0	APBA2	0.03681913506015133
0	APC	0.1178399567145188
0	APH1B	0.23975006109347674
0	ARMC8	0.5
0	ARSH	0.5
0	ATAD3B	0.5
0	ATF7IP	0.06680720126885807
0	ATP10B	0.03681913506015133
0	B3GNT4	0.5
0	BCL9	0.12410653949496181
0	CCNG1	0.23975006109347674
0	CD99L2	0.5
0	CIC	0.23975006109347674
0	CYBB	0.5
0	DDX49	0.5
0	DNAAF3	0.5
0	DPP6	0.05949536044656177
0	ELF3	0.5
0	FAM131B	0.17288929307558015
0	FAM184A	0.12410653949496181
0	FANCD2	0.12410653949496181
0	FERMT2	0.23975006109347674
0	FMN1	0.23975006109347674
0	GPR19	0.23975006109347674
0	GTF3C1	0.06680720126885807
0	HENMT1	0.23975006109347674
0	HRH3	0.12410653949496181
0	ICE1	0.12410653949496181
0	IRAK1	0.23975006109347674
0	IWS1	0.12410653949496181
0	LAD1	0.23975006109347674
0	MARVELD2	0.5
0	MED13	0.011671101006445408
0	MED30	0.5
0	MKNK2	0.27014568730370997
0	MYO5B	0.23975006109347674
0	NYAP2	0.08292833017145501
0	OR2J3	0.03681913506015133
0	OR9Q2	0.23975006109347674
0	PABPC1L	0.23975006109347674
0	PCDHA13	0.06680720126885807
0	PPP1CB	0.5
0	PRAMEF2	0.12410653949496181
0	PSMF1	0.12410653949496181
0	PTPRO	0.06680720126885807
0	QKI	0.5
0	RNF157	0.23975006109347674
0	RXRB	0.5
0	SIGLEC8	0.12410653949496181
